year,date,site,fieldplot,pair,plot,block,collection,litter,removal,family,genus,species,code,functional_group,life_history,cover,count,nearest_neighbor,percent_cover
2025,8/6/25,Emerald Lake,1A,1,1,1,Post,Mixed,R,,,,bare,environmental,,25,0,0,0.25
2025,8/6/25,Emerald Lake,1A,1,1,1,Post,Mixed,R,,,,litter,environmental,,2,0,0,0.02
2025,8/6/25,Emerald Lake,1A,1,1,1,Post,Mixed,R,,,,rock,environmental,,1,0,0,0.01
2025,8/6/25,Emerald Lake,1A,1,1,1,Post,Mixed,R,Primulaceae,Androsace,septentrionalis,ANSE,forb,annual,0.5,2,0,0.005
2025,8/6/25,Emerald Lake,1A,1,1,1,Post,Mixed,R,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,3,3,0,0.03
2025,8/6/25,Emerald Lake,1A,1,1,1,Post,Mixed,R,Brassicaceae ,Draba,spectabilis,DRSP,forb,perennial,0.1,2,0,0.001
2025,8/6/25,Emerald Lake,1A,1,1,1,Post,Mixed,R,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,4,3,0,0.04
2025,8/6/25,Emerald Lake,1A,1,1,1,Post,Mixed,R,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,2,2,0,0.02
2025,8/6/25,Emerald Lake,1A,1,1,1,Post,Mixed,R,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,45,7,0,0.45
2025,8/6/25,Emerald Lake,1A,1,1,1,Post,Mixed,R,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,3,2,0,0.03
2025,8/6/25,Emerald Lake,1A,1,1,1,Post,Mixed,R,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,3,2,0,0.03
2025,8/6/25,Emerald Lake,1A,1,1,1,Post,Mixed,R,Boraginaceae,Mertensia,ciliata,MECI,forb,perennial,1,2,0,0.01
2025,8/6/25,Emerald Lake,1A,1,1,1,Post,Mixed,R,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,7,4,0,0.07
2025,8/6/25,Emerald Lake,1A,1,1,1,Post,Mixed,R,Asteraceae,Senecio,crassulus,SECR,forb,perennial,4,3,0,0.04
2025,8/6/25,Emerald Lake,1A,1,1,1,Post,Mixed,R,Poaceae,Bromus,pumpellianus,BRPU,grass,perennial,1,2,0,0.01
2025,8/6/25,Emerald Lake,1A,1,1,1,Post,Mixed,R,Poaceae,Elymus,glaucus,ELGL,grass,perennial,12,4,0,0.12
2025,8/6/25,Emerald Lake,1A,1,1,1,Post,Mixed,R,Poaceae,Melica,spectabilis,MESP,grass,perennial,10,6,0,0.1
2025,8/6/25,Emerald Lake,1A,1,1,1,Post,Mixed,R,Fabaceae,Lupinus,argenteus,LUAR,legume,perennial,3,10,0,0.03
2025,8/6/25,Emerald Lake,1B,1,2,1,Post,Mixed,C,,,,bare,environmental,,40,0,0,0.4
2025,8/6/25,Emerald Lake,1B,1,2,1,Post,Mixed,C,,,,litter,environmental,,1,0,0,0.01
2025,8/6/25,Emerald Lake,1B,1,2,1,Post,Mixed,C,,,,rock,environmental,,1,0,0,0.01
2025,8/6/25,Emerald Lake,1B,1,2,1,Post,Mixed,C,Asteraceae,Agoseris,glauca,AGGL,forb,perennial,1,2,0,0.01
2025,8/6/25,Emerald Lake,1B,1,2,1,Post,Mixed,C,Primulaceae,Androsace,septentrionalis,ANSE,forb,annual,0.5,1,0,0.005
2025,8/6/25,Emerald Lake,1B,1,2,1,Post,Mixed,C,Ranunculaceae,Aquilegia,coerulea,AQCO,forb,perennial,4,2,0,0.04
2025,8/6/25,Emerald Lake,1B,1,2,1,Post,Mixed,C,Asteraceae,Erigeron,elatior,EREL,forb,perennial,0.5,1,0,0.005
2025,8/6/25,Emerald Lake,1B,1,2,1,Post,Mixed,C,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,2,4,0,0.02
2025,8/6/25,Emerald Lake,1B,1,2,1,Post,Mixed,C,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,1,1,0,0.01
2025,8/6/25,Emerald Lake,1B,1,2,1,Post,Mixed,C,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,25,9,0,0.25
2025,8/6/25,Emerald Lake,1B,1,2,1,Post,Mixed,C,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,15,5,1,0.15
2025,8/6/25,Emerald Lake,1B,1,2,1,Post,Mixed,C,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,8,2,1,0.08
2025,8/6/25,Emerald Lake,1B,1,2,1,Post,Mixed,C,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,5,3,1,0.05
2025,8/6/25,Emerald Lake,1B,1,2,1,Post,Mixed,C,Poaceae,Bromus,pumpellianus,BRPU,grass,perennial,1,7,0,0.01
2025,8/6/25,Emerald Lake,1B,1,2,1,Post,Mixed,C,Poaceae,Elymus,glaucus,ELGL,grass,perennial,2,8,0,0.02
2025,8/6/25,Emerald Lake,1B,1,2,1,Post,Mixed,C,Poaceae,Melica,spectabilis,MESP,grass,perennial,3,6,0,0.03
2025,8/6/25,Emerald Lake,1B,1,2,1,Post,Mixed,C,Poaceae,Poa,stenantha,POST,grass,perennial,1,1,0,0.01
2025,8/6/25,Emerald Lake,1B,1,2,1,Post,Mixed,C,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,1,1,0,0.01
2025,8/6/25,Emerald Lake,1B,1,2,1,Post,Mixed,C,Cyperaceae,Carex,Hoodii,CAHO,sedge,perennial,3,5,0,0.03
2025,8/6/25,Emerald Lake,1B,1,2,1,Post,Mixed,C,Grossulariaceae,Ribes,montigenum,RIMO,shrub,perennial,25,2,0,0.25
2025,8/4/25,Emerald Lake,2A,2,3,2,Post,Castilleja,C,,,,bare,environmental,,40,0,0,0.4
2025,8/4/25,Emerald Lake,2A,2,3,2,Post,Castilleja,C,,,,litter,environmental,,1,0,0,0.01
2025,8/4/25,Emerald Lake,2A,2,3,2,Post,Castilleja,C,,,,rock,environmental,,2,0,0,0.02
2025,8/4/25,Emerald Lake,2A,2,3,2,Post,Castilleja,C,Primulaceae,Androsace,septentrionalis,ANSE,forb,annual,1,3,0,0.01
2025,8/4/25,Emerald Lake,2A,2,3,2,Post,Castilleja,C,Ranunculaceae,Aquilegia,coerulea,AQCO,forb,perennial,4,1,0,0.04
2025,8/4/25,Emerald Lake,2A,2,3,2,Post,Castilleja,C,Brassicaceae,Barbarea,vulgaris,BAVU,forb,biennial,0.1,1,0,0.001
2025,8/4/25,Emerald Lake,2A,2,3,2,Post,Castilleja,C,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,3,3,0,0.03
2025,8/4/25,Emerald Lake,2A,2,3,2,Post,Castilleja,C,Brassicaceae,Descurainia,sophia,DESO,forb,perennial,1,2,0,0.01
2025,8/4/25,Emerald Lake,2A,2,3,2,Post,Castilleja,C,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,1,1,0,0.01
2025,8/4/25,Emerald Lake,2A,2,3,2,Post,Castilleja,C,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,4,2,0,0.04
2025,8/4/25,Emerald Lake,2A,2,3,2,Post,Castilleja,C,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,8,2,0,0.08
2025,8/4/25,Emerald Lake,2A,2,3,2,Post,Castilleja,C,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,8,4,0,0.08
2025,8/4/25,Emerald Lake,2A,2,3,2,Post,Castilleja,C,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,4,4,0,0.04
2025,8/4/25,Emerald Lake,2A,2,3,2,Post,Castilleja,C,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,20,2,0,0.2
2025,8/4/25,Emerald Lake,2A,2,3,2,Post,Castilleja,C,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,2,1,0,0.02
2025,8/4/25,Emerald Lake,2A,2,3,2,Post,Castilleja,C,Asteraceae,Senecio,crassulus,SECR,forb,perennial,0.5,1,0,0.005
2025,8/4/25,Emerald Lake,2A,2,3,2,Post,Castilleja,C,Caprifoliaceae,Valeriana,occidentalis,VAOC,forb,perennial,1.5,3,0,0.015
2025,8/4/25,Emerald Lake,2A,2,3,2,Post,Castilleja,C,Poaceae,Bromus,pumpellianus,BRPU,grass,perennial,1,4,0,0.01
2025,8/4/25,Emerald Lake,2A,2,3,2,Post,Castilleja,C,Poaceae,Elymus,glaucus,ELGL,grass,perennial,2,9,0,0.02
2025,8/4/25,Emerald Lake,2A,2,3,2,Post,Castilleja,C,Poaceae,Melica,spectabilis,MESP,grass,perennial,3,5,0,0.03
2025,8/4/25,Emerald Lake,2A,2,3,2,Post,Castilleja,C,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,0,0,0,0
2025,8/4/25,Emerald Lake,2A,2,3,2,Post,Castilleja,C,Fabaceae,Lupinus,argenteus,LUAR,legume,perennial,5,3,0,0.05
2025,8/4/25,Emerald Lake,2A,2,3,2,Post,Castilleja,C,Cyperaceae,Carex,Hoodii,CAHO,sedge,perennial,1,3,0,0.01
2025,8/4/25,Emerald Lake,2B,2,4,2,Post,Castilleja,R,,,,bare,environmental,,35,0,0,0.35
2025,8/4/25,Emerald Lake,2B,2,4,2,Post,Castilleja,R,,,,litter,environmental,,1,0,0,0.01
2025,8/4/25,Emerald Lake,2B,2,4,2,Post,Castilleja,R,,,,rock,environmental,,2,0,0,0.02
2025,8/4/25,Emerald Lake,2B,2,4,2,Post,Castilleja,R,Primulaceae,Androsace,septentrionalis,ANSE,forb,annual,1,1,0,0.01
2025,8/4/25,Emerald Lake,2B,2,4,2,Post,Castilleja,R,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,4,6,0,0.04
2025,8/4/25,Emerald Lake,2B,2,4,2,Post,Castilleja,R,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,2,2,0,0.02
2025,8/4/25,Emerald Lake,2B,2,4,2,Post,Castilleja,R,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,1,1,0,0.01
2025,8/4/25,Emerald Lake,2B,2,4,2,Post,Castilleja,R,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,15,1,0,0.15
2025,8/4/25,Emerald Lake,2B,2,4,2,Post,Castilleja,R,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,15,5,0,0.15
2025,8/4/25,Emerald Lake,2B,2,4,2,Post,Castilleja,R,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,1,1,0,0.01
2025,8/4/25,Emerald Lake,2B,2,4,2,Post,Castilleja,R,Boraginaceae,Mertensia,ciliata,MECI,forb,perennial,2,2,0,0.02
2025,8/4/25,Emerald Lake,2B,2,4,2,Post,Castilleja,R,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,8,3,0,0.08
2025,8/4/25,Emerald Lake,2B,2,4,2,Post,Castilleja,R,Asteraceae,Senecio,crassulus,SECR,forb,perennial,1,3,0,0.01
2025,8/4/25,Emerald Lake,2B,2,4,2,Post,Castilleja,R,Caprifoliaceae,Valeriana,occidentalis,VAOC,forb,perennial,10,5,0,0.1
2025,8/4/25,Emerald Lake,2B,2,4,2,Post,Castilleja,R,Poaceae,Bromus,pumpellianus,BRPU,grass,perennial,3,6,0,0.03
2025,8/4/25,Emerald Lake,2B,2,4,2,Post,Castilleja,R,Poaceae,Elymus,glaucus,ELGL,grass,perennial,10,10,0,0.1
2025,8/4/25,Emerald Lake,2B,2,4,2,Post,Castilleja,R,Poaceae,Melica,spectabilis,MESP,grass,perennial,6,2,0,0.06
2025,8/6/25,Emerald Lake,3A,3,5,2,Post,Community,R,,,,bare,environmental,,15,0,0,0.15
2025,8/6/25,Emerald Lake,3A,3,5,2,Post,Community,R,,,,litter,environmental,,3,0,0,0.03
2025,8/6/25,Emerald Lake,3A,3,5,2,Post,Community,R,,,,rock,environmental,,1,0,0,0.01
2025,8/6/25,Emerald Lake,3A,3,5,2,Post,Community,R,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,9,9,0,0.09
2025,8/6/25,Emerald Lake,3A,3,5,2,Post,Community,R,Ranunculaceae,Delphinium,barbeyi,DEBA,forb,perennial,6,2,0,0.06
2025,8/6/25,Emerald Lake,3A,3,5,2,Post,Community,R,Brassicaceae ,Draba,spectabilis,DRSP,forb,perennial,0.1,1,0,0.001
2025,8/6/25,Emerald Lake,3A,3,5,2,Post,Community,R,Asteraceae,Erigeron,elatior,EREL,forb,perennial,2,2,0,0.02
2025,8/6/25,Emerald Lake,3A,3,5,2,Post,Community,R,Liliaceae,Erythronium,grandiflorum,ERGR,forb,perennial,0.2,2,0,0.002
2025,8/6/25,Emerald Lake,3A,3,5,2,Post,Community,R,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,3,5,0,0.03
2025,8/6/25,Emerald Lake,3A,3,5,2,Post,Community,R,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,2,2,0,0.02
2025,8/6/25,Emerald Lake,3A,3,5,2,Post,Community,R,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,4,4,0,0.04
2025,8/6/25,Emerald Lake,3A,3,5,2,Post,Community,R,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,30,12,0,0.3
2025,8/6/25,Emerald Lake,3A,3,5,2,Post,Community,R,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,25,3,0,0.25
2025,8/6/25,Emerald Lake,3A,3,5,2,Post,Community,R,Boraginaceae,Mertensia,ciliata,MECI,forb,perennial,2,3,0,0.02
2025,8/6/25,Emerald Lake,3A,3,5,2,Post,Community,R,Asteraceae,Senecio,crassulus,SECR,forb,perennial,3,2,0,0.03
2025,8/6/25,Emerald Lake,3A,3,5,2,Post,Community,R,Caprifoliaceae,Valeriana,occidentalis,VAOC,forb,perennial,1,1,0,0.01
2025,8/6/25,Emerald Lake,3A,3,5,2,Post,Community,R,Poaceae,Bromus,pumpellianus,BRPU,grass,perennial,1,6,0,0.01
2025,8/6/25,Emerald Lake,3A,3,5,2,Post,Community,R,Poaceae,Elymus,glaucus,ELGL,grass,perennial,3,7,0,0.03
2025,8/6/25,Emerald Lake,3A,3,5,2,Post,Community,R,Poaceae,Melica,spectabilis,MESP,grass,perennial,10,4,0,0.1
2025,8/6/25,Emerald Lake,3A,3,5,2,Post,Community,R,Fabaceae,Lupinus,argenteus,LUAR,legume,perennial,20,3,0,0.2
2025,8/6/25,Emerald Lake,3A,3,5,2,Post,Community,R,Cyperaceae,Carex,Hoodii,CAHO,sedge,perennial,3,2,0,0.03
2025,8/6/25,Emerald Lake,3A,3,5,2,Post,Community,R,Grossulariaceae,Ribes,montigenum,RIMO,shrub,perennial,10,1,0,0.1
2025,8/6/25,Emerald Lake,3B,3,6,2,Post,Community,C,,,,bare,environmental,,25,0,0,0.25
2025,8/6/25,Emerald Lake,3B,3,6,2,Post,Community,C,,,,litter,environmental,,10,0,0,0.1
2025,8/6/25,Emerald Lake,3B,3,6,2,Post,Community,C,,,,rock,environmental,,0,0,0,0
2025,8/6/25,Emerald Lake,3B,3,6,2,Post,Community,C,Asteraceae,Agoseris,glauca,AGGL,forb,perennial,1,1,0,0.01
2025,8/6/25,Emerald Lake,3B,3,6,2,Post,Community,C,Primulaceae,Androsace,septentrionalis,ANSE,forb,annual,0.1,2,0,0.001
2025,8/6/25,Emerald Lake,3B,3,6,2,Post,Community,C,Ranunculaceae,Aquilegia,coerulea,AQCO,forb,perennial,2,12,0,0.02
2025,8/6/25,Emerald Lake,3B,3,6,2,Post,Community,C,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,1,1,0,0.01
2025,8/6/25,Emerald Lake,3B,3,6,2,Post,Community,C,Brassicaceae ,Draba,spectabilis,DRSP,forb,perennial,0.5,3,0,0.005
2025,8/6/25,Emerald Lake,3B,3,6,2,Post,Community,C,Asteraceae,Erigeron,elatior,EREL,forb,perennial,3,3,0,0.03
2025,8/6/25,Emerald Lake,3B,3,6,2,Post,Community,C,Liliaceae,Erythronium,grandiflorum,ERGR,forb,perennial,0.5,1,0,0.005
2025,8/6/25,Emerald Lake,3B,3,6,2,Post,Community,C,Asteraceae,Erigeron,speciosus,ERSP,forb,perennial,1,1,0,0.01
2025,8/6/25,Emerald Lake,3B,3,6,2,Post,Community,C,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,4,5,0,0.04
2025,8/6/25,Emerald Lake,3B,3,6,2,Post,Community,C,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,3,1,0,0.03
2025,8/6/25,Emerald Lake,3B,3,6,2,Post,Community,C,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,7,2,0,0.07
2025,8/6/25,Emerald Lake,3B,3,6,2,Post,Community,C,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,12,5,1,0.12
2025,8/6/25,Emerald Lake,3B,3,6,2,Post,Community,C,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,15,5,1,0.15
2025,8/6/25,Emerald Lake,3B,3,6,2,Post,Community,C,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,15,4,0,0.15
2025,8/6/25,Emerald Lake,3B,3,6,2,Post,Community,C,Boraginaceae,Mertensia,ciliata,MECI,forb,perennial,1,1,0,0.01
2025,8/6/25,Emerald Lake,3B,3,6,2,Post,Community,C,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,1,1,0,0.01
2025,8/6/25,Emerald Lake,3B,3,6,2,Post,Community,C,Asteraceae,Senecio,crassulus,SECR,forb,perennial,7,5,1,0.07
2025,8/6/25,Emerald Lake,3B,3,6,2,Post,Community,C,Caprifoliaceae,Valeriana,occidentalis,VAOC,forb,perennial,5,8,0,0.05
2025,8/6/25,Emerald Lake,3B,3,6,2,Post,Community,C,Poaceae,Bromus,pumpellianus,BRPU,grass,perennial,2,15,0,0.02
2025,8/6/25,Emerald Lake,3B,3,6,2,Post,Community,C,Poaceae,Elymus,glaucus,ELGL,grass,perennial,5,7,1,0.05
2025,8/6/25,Emerald Lake,3B,3,6,2,Post,Community,C,Poaceae,Melica,spectabilis,MESP,grass,perennial,2,3,0,0.02
2025,8/6/25,Emerald Lake,3B,3,6,2,Post,Community,C,Poaceae,Poa,stenantha,POST,grass,perennial,7,1,0,0.07
2025,8/6/25,Emerald Lake,3B,3,6,2,Post,Community,C,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,7,1,0,0.07
2025,8/6/25,Emerald Lake,3B,3,6,2,Post,Community,C,Fabaceae,Lupinus,argenteus,LUAR,legume,perennial,2,1,0,0.02
2025,8/6/25,Emerald Lake,3B,3,6,2,Post,Community,C,Cyperaceae,Carex,Hoodii,CAHO,sedge,perennial,1,2,1,0.01
2025,8/6/25,Emerald Lake,3B,3,6,2,Post,Community,C,Grossulariaceae,Ribes,montigenum,RIMO,shrub,perennial,30,2,1,0.3
2025,8/6/25,Emerald Lake,4A,4,7,2,Post,Mixed,R,,,,bare,environmental,,40,0,0,0.4
2025,8/6/25,Emerald Lake,4A,4,7,2,Post,Mixed,R,,,,litter,environmental,,2,0,0,0.02
2025,8/6/25,Emerald Lake,4A,4,7,2,Post,Mixed,R,,,,rock,environmental,,0,0,0,0
2025,8/6/25,Emerald Lake,4A,4,7,2,Post,Mixed,R,Brassicaceae,Descurainia,sophia,DESO,forb,perennial,0.1,1,0,0.001
2025,8/6/25,Emerald Lake,4A,4,7,2,Post,Mixed,R,Asteraceae,Erigeron,elatior,EREL,forb,perennial,3,1,0,0.03
2025,8/6/25,Emerald Lake,4A,4,7,2,Post,Mixed,R,Asteraceae,Erigeron,speciosus,ERSP,forb,perennial,4,2,0,0.04
2025,8/6/25,Emerald Lake,4A,4,7,2,Post,Mixed,R,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,1,1,0,0.01
2025,8/6/25,Emerald Lake,4A,4,7,2,Post,Mixed,R,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,25,7,0,0.25
2025,8/6/25,Emerald Lake,4A,4,7,2,Post,Mixed,R,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,10,5,0,0.1
2025,8/6/25,Emerald Lake,4A,4,7,2,Post,Mixed,R,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,35,3,0,0.35
2025,8/6/25,Emerald Lake,4A,4,7,2,Post,Mixed,R,Boraginaceae,Mertensia,ciliata,MECI,forb,perennial,3,4,0,0.03
2025,8/6/25,Emerald Lake,4A,4,7,2,Post,Mixed,R,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,5,4,0,0.05
2025,8/6/25,Emerald Lake,4A,4,7,2,Post,Mixed,R,Asteraceae,Senecio,crassulus,SECR,forb,perennial,5,4,0,0.05
2025,8/6/25,Emerald Lake,4A,4,7,2,Post,Mixed,R,Caprifoliaceae,Valeriana,occidentalis,VAOC,forb,perennial,3,5,0,0.03
2025,8/6/25,Emerald Lake,4A,4,7,2,Post,Mixed,R,Poaceae,Bromus,pumpellianus,BRPU,grass,perennial,0.5,3,0,0.005
2025,8/6/25,Emerald Lake,4A,4,7,2,Post,Mixed,R,Poaceae,Elymus,glaucus,ELGL,grass,perennial,1,5,0,0.01
2025,8/6/25,Emerald Lake,4A,4,7,2,Post,Mixed,R,Poaceae,Melica,spectabilis,MESP,grass,perennial,10,6,0,0.1
2025,8/6/25,Emerald Lake,4B,4,8,2,Post,Mixed,C,,,,bare,environmental,,10,0,0,0.1
2025,8/6/25,Emerald Lake,4B,4,8,2,Post,Mixed,C,,,,litter,environmental,,3,0,0,0.03
2025,8/6/25,Emerald Lake,4B,4,8,2,Post,Mixed,C,,,,rock,environmental,,1,0,0,0.01
