"Year","Date","Site","Pair","Plot","Castilleja","div","rich","even"
2023,"7/7/23","Deer Creek 1",1,1,"Castilleja",1.66005218002026,9,0.755522306250919
2023,"7/7/23","Deer Creek 1",1,2,"Control",1.35372606821202,7,0.695677582476878
2023,"7/7/23","Deer Creek 1",2,3,"Castilleja",1.74875162937768,11,0.72928607400642
2023,"7/7/23","Deer Creek 1",2,4,"Control",1.61698233429369,8,0.777604131630191
2023,"7/11/23","Deer Creek 1",3,5,"Castilleja",2.22002532783454,10,0.964144749563997
2023,"7/11/23","Deer Creek 1",3,6,"Control",1.52142274390827,7,0.781856626138099
2023,"7/11/23","Deer Creek 1",4,7,"Castilleja",1.45839260095907,7,0.749465540157173
2023,"7/11/23","Deer Creek 1",4,8,"Control",1.24882718380859,7,0.641770219665517
2023,"7/11/23","Deer Creek 1",5,9,"Castilleja",1.55024948176698,8,0.745512413161971
2023,"7/11/23","Deer Creek 1",5,10,"Control",0.978172831115188,5,0.607772952008946
2023,"7/11/23","Deer Creek 1",6,11,"Castilleja",1.53580284187176,9,0.698973995518324
2023,"7/11/23","Deer Creek 1",6,12,"Control",1.39020749876781,7,0.714425329166774
2023,"7/11/23","Deer Creek 1",7,13,"Castilleja",1.60968125540986,8,0.774093054863909
2023,"7/11/23","Deer Creek 1",7,14,"Control",1.73512645696292,6,0.968392514041223
2023,"7/11/23","Deer Creek 1",8,15,"Castilleja",1.46039145997092,8,0.702299839018877
2023,"7/11/23","Deer Creek 1",8,16,"Control",1.376437810774,7,0.707349109331809
2023,"7/11/23","Deer Creek 1",9,17,"Castilleja",2.15973161607549,10,0.937959523253579
2023,"7/11/23","Deer Creek 1",9,18,"Control",1.83387841935528,11,0.764786702805051
2023,"7/13/23","Deer Creek 1",10,19,"Castilleja",2.0021316713521,11,0.834953758850192
2023,"7/13/23","Deer Creek 1",10,20,"Control",1.90126437376544,11,0.792888828521123
2023,"7/13/23","Deer Creek 1",11,21,"Castilleja",1.32612486131799,7,0.681493368006631
2023,"7/13/23","Deer Creek 1",11,22,"Control",1.97018144002608,8,0.947456997725703
2023,"7/13/23","Deer Creek 1",12,23,"Castilleja",1.8898583099857,12,0.760534932025287
2023,"7/13/23","Deer Creek 1",12,24,"Control",1.62585471393979,9,0.739958368712076
2023,"7/13/23","Deer Creek 1",13,25,"Castilleja",1.76375423071689,10,0.765988729833862
2023,"7/13/23","Deer Creek 1",13,26,"Control",1.6613228393181,7,0.85375105326658
2023,"7/13/23","Deer Creek 1",14,27,"Castilleja",1.29043365352889,7,0.663151715486637
2023,"7/13/23","Deer Creek 1",14,28,"Control",1.86404357975203,7,0.957928905739542
2023,"7/13/23","Deer Creek 1",15,29,"Castilleja",0.953256252840686,5,0.592291411477308
2023,"7/13/23","Deer Creek 1",15,30,"Control",1.24040513178752,6,0.692283285279315
2023,"7/13/23","Deer Creek 1",16,31,"Castilleja",1.67698777432242,6,0.935944697445866
2023,"7/13/23","Deer Creek 1",16,32,"Control",1.36999792456574,8,0.658829737266388
2023,"7/13/23","Deer Creek 1",17,33,"Castilleja",1.4788274396157,7,0.759966969869412
2023,"7/13/23","Deer Creek 1",17,34,"Control",1.09861228866811,3,1
2023,"7/13/23","Deer Creek 1",18,35,"Castilleja",1.4738080790418,8,0.708751868951899
2023,"7/13/23","Deer Creek 1",18,36,"Control",1.38629436111989,4,1
2023,"7/13/23","Deer Creek 1",19,37,"Castilleja",2.01981499249295,8,0.971325691060918
2023,"7/13/23","Deer Creek 1",19,38,"Control",1.46179181927226,7,0.751212392813675
2023,"7/13/23","Deer Creek 1",20,39,"Castilleja",1.77213938843753,7,0.91069949416619
2023,"7/13/23","Deer Creek 1",20,40,"Control",1.50537404287268,7,0.773609225278719
2023,"7/14/23","Deer Creek 2",21,41,"Castilleja",1.90615474653985,8,0.916666666666667
2023,"7/14/23","Deer Creek 2",21,42,"Control",1.31223565951908,7,0.674355730225331
2023,"7/14/23","Deer Creek 2",22,43,"Castilleja",1.95598384658436,8,0.940629398508726
2023,"7/14/23","Deer Creek 2",22,44,"Control",1.67749378481241,9,0.763460322679488
2023,"7/14/23","Deer Creek 2",23,45,"Castilleja",1.810219290467,10,0.786168248884638
2023,"7/14/23","Deer Creek 2",23,46,"Control",1.31223565951908,7,0.674355730225331
2023,"7/14/23","Deer Creek 2",24,47,"Castilleja",1.56899692715466,10,0.681406707586425
2023,"7/14/23","Deer Creek 2",24,48,"Control",2.04228020172275,9,0.92948177568571
2023,"7/14/23","Deer Creek 2",25,49,"Castilleja",2.30461938482067,11,0.96110093337444
2023,"7/14/23","Deer Creek 2",25,50,"Control",1.89462886251168,7,0.973646631850639
2023,"7/14/23","Deer Creek 2",26,51,"Castilleja",2.27928986785717,12,0.917253719793308
2023,"7/14/23","Deer Creek 2",26,52,"Control",1.6357434952315,7,0.840605870741569
2023,"7/18/23","Deer Creek 2",27,53,"Castilleja",2.01942275397712,10,0.877024158682131
2023,"7/18/23","Deer Creek 2",27,54,"Control",1.27961456490827,6,0.714166486565058
2023,"7/18/23","Deer Creek 2",28,55,"Castilleja",1.2613350575381,6,0.703964499253643
2023,"7/18/23","Deer Creek 2",28,56,"Control",1.8777716957277,10,0.815505885728654
2023,"7/18/23","Deer Creek 2",29,57,"Castilleja",1.67920433160271,7,0.862940322510736
2023,"7/18/23","Deer Creek 2",29,58,"Control",1.94109610658634,9,0.883430909433758
2023,"7/18/23","Deer Creek 2",30,59,"Castilleja",1.92916271073567,11,0.804523338704578
2023,"7/18/23","Deer Creek 2",30,60,"Control",1.57885956289845,7,0.811373312208143
2023,"7/18/23","Deer Creek 2",31,61,"Castilleja",2.14230952851815,11,0.893412465848873
2023,"7/18/23","Deer Creek 2",31,62,"Control",0.633663256977656,4,0.457091419217607
2023,"7/18/23","Deer Creek 2",32,63,"Castilleja",2.04319187054512,8,0.982567593073364
2023,"7/18/23","Deer Creek 2",32,64,"Control",1.35923670066501,5,0.844541246458714
2023,"7/18/23","Deer Creek 2",33,65,"Castilleja",1.95598384658436,9,0.890206611904768
2023,"7/18/23","Deer Creek 2",33,66,"Control",1.76519052413502,7,0.907128484319776
2023,"7/18/23","Deer Creek 2",34,67,"Castilleja",1.77367480716412,8,0.85295728281512
2023,"7/18/23","Deer Creek 2",34,68,"Control",1.5498260458782,5,0.962961064794514
2023,"7/18/23","Deer Creek 2",35,69,"Castilleja",2.22085995662912,11,0.926170538731388
2023,"7/18/23","Deer Creek 2",35,70,"Control",0.796311640173813,3,0.72483409150576
2023,"7/18/23","Deer Creek 2",36,71,"Castilleja",1.55958115625988,5,0.969022255665134
2023,"7/18/23","Deer Creek 2",36,72,"Control",1.19455376451267,6,0.666693149961315
2023,"7/18/23","Deer Creek 2",37,73,"Castilleja",1.83437197028162,7,0.94268071481726
2023,"7/18/23","Deer Creek 2",37,74,"Control",1.77290857741186,8,0.852588804193868
2023,"7/18/23","Deer Creek 2",38,75,"Castilleja",2.3226733870408,13,0.905543565717605
2023,"7/18/23","Deer Creek 2",38,76,"Control",1.69668425456778,6,0.946937512376461
2023,"7/18/23","Deer Creek 2",39,77,"Castilleja",1.75381189815777,10,0.761670829666186
2023,"7/18/23","Deer Creek 2",39,78,"Control",1.79352134266893,9,0.816266739944846
2023,"7/18/23","Deer Creek 2",40,79,"Castilleja",2.09899726554482,10,0.911582929956128
2023,"7/18/23","Deer Creek 2",40,80,"Control",2.06521162570945,9,0.93991831650326
2024,"7/5/24","Deer Creek 1",41,1,"Castilleja",2.04673853269455,9,0.931510849553618
2024,"7/5/24","Deer Creek 1",41,2,"Control",2.21708662030422,13,0.864378321487959
2024,"7/5/24","Deer Creek 1",42,3,"Castilleja",2.29719848309661,13,0.895611633194226
2024,"7/5/24","Deer Creek 1",42,4,"Control",2.233807283243,12,0.898950181260765
2024,"7/5/24","Deer Creek 1",43,5,"Castilleja",2.54793415100439,16,0.918972991041415
2024,"7/5/24","Deer Creek 1",43,6,"Control",1.99029452630837,10,0.864373930137972
2024,"7/5/24","Deer Creek 1",44,7,"Castilleja",2.27811796231103,11,0.950048981769101
2024,"7/5/24","Deer Creek 1",44,8,"Control",2.36173836677077,12,0.950433436592985
2024,"7/5/24","Deer Creek 1",45,9,"Castilleja",2.28217409573392,12,0.918414418476695
2024,"7/5/24","Deer Creek 1",45,10,"Control",1.47507631105469,5,0.916516443199602
2024,"7/5/24","Deer Creek 1",46,11,"Castilleja",2.19722457733622,10,0.954242509439325
2024,"7/5/24","Deer Creek 1",46,12,"Control",1.83437197028162,7,0.94268071481726
2024,"7/5/24","Deer Creek 1",47,13,"Castilleja",1.75824285971655,7,0.903558091091786
2024,"7/5/24","Deer Creek 1",47,14,"Control",2.08442976821535,10,0.905256346250801
2024,"7/5/24","Deer Creek 1",48,15,"Castilleja",2.42827363752287,13,0.946714066871896
2024,"7/5/24","Deer Creek 1",48,16,"Control",1.98696677023484,8,0.95552903527632
2024,"7/5/24","Deer Creek 1",49,17,"Castilleja",1.50507212262811,5,0.935153888820636
2024,"7/5/24","Deer Creek 1",49,18,"Control",1.97018144002608,8,0.947456997725703
2024,"7/5/24","Deer Creek 1",50,19,"Castilleja",1.84622021932163,7,0.948769510358905
2024,"7/5/24","Deer Creek 1",50,20,"Control",1.32088834314932,4,0.952819531114783
2024,"7/8/24","Deer Creek 1",51,21,"Castilleja",2.26629790333357,13,0.883564385683023
2024,"7/8/24","Deer Creek 1",51,22,"Control",2.08970607877691,13,0.814716311141924
2024,"7/8/24","Deer Creek 1",52,23,"Castilleja",2.32218794280707,11,0.968427591125382
2024,"7/8/24","Deer Creek 1",52,24,"Control",1.83642238675416,7,0.943734420443664
2024,"7/8/24","Deer Creek 1",53,25,"Castilleja",2.37337514330938,14,0.899326860646634
2024,"7/8/24","Deer Creek 1",53,26,"Control",2.0422950432506,12,0.82187998628634
2024,"7/8/24","Deer Creek 1",54,27,"Castilleja",2.31315367873363,11,0.96466001037408
2024,"7/8/24","Deer Creek 1",54,28,"Control",1.8502677786636,9,0.842093155951655
2024,"7/8/24","Deer Creek 1",55,29,"Castilleja",1.89252594624643,10,0.821913575313554
2024,"7/8/24","Deer Creek 1",55,30,"Control",1.98149192270712,9,0.901815837646126
2024,"7/8/24","Deer Creek 1",56,31,"Castilleja",2.18059011710914,13,0.850149384339974
2024,"7/8/24","Deer Creek 1",56,32,"Control",2.30565733829864,11,0.961533793595544
2024,"7/8/24","Deer Creek 1",57,33,"Castilleja",2.08094721205521,9,0.947079890476203
2024,"7/8/24","Deer Creek 1",57,34,"Control",2.35502432245752,13,0.918156265193565
2024,"7/8/24","Deer Creek 1",58,35,"Castilleja",2.09635257946414,10,0.910434357384924
2024,"7/8/24","Deer Creek 1",58,36,"Control",1.84074872856928,7,0.94595772033098
2024,"7/8/24","Deer Creek 1",59,37,"Castilleja",2.16664956564059,11,0.903563049737401
2024,"7/8/24","Deer Creek 1",59,38,"Control",2.10657733323212,9,0.958744661315413
2024,"7/8/24","Deer Creek 1",60,39,"Castilleja",2.64407799954778,16,0.9536495544178
2024,"7/8/24","Deer Creek 1",60,40,"Control",2.21407666952166,12,0.891009998186675
2024,"7/9/24","Deer Creek 2",61,41,"Castilleja",2.10556124211643,11,0.878087240090022
2024,"7/9/24","Deer Creek 2",61,42,"Control",1.6987829895138,7,0.873001762357072
2024,"7/9/24","Deer Creek 2",62,43,"Castilleja",2.60359828401128,16,0.939049583202524
2024,"7/9/24","Deer Creek 2",62,44,"Control",1.65955046686711,9,0.755293966754663
2024,"7/9/24","Deer Creek 2",63,45,"Castilleja",2.39286067562328,15,0.883610161528527
2024,"7/9/24","Deer Creek 2",63,46,"Control",1.50133624197221,10,0.652022045369894
2024,"7/9/24","Deer Creek 2",64,47,"Castilleja",2.47758582573509,15,0.914896564593477
2024,"7/9/24","Deer Creek 2",64,48,"Control",1.83669756042886,7,0.943875831738955
2024,"7/9/24","Deer Creek 2",65,49,"Castilleja",2.16128711957615,11,0.901326736031265
2024,"7/9/24","Deer Creek 2",65,50,"Control",0.981056959617658,6,0.547538314414673
2024,"7/9/24","Deer Creek 2",66,51,"Castilleja",2.38542864127748,13,0.930010034832921
2024,"7/9/24","Deer Creek 2",66,52,"Control",1.08959306851648,6,0.60811347015563
2024,"7/9/24","Deer Creek 2",67,53,"Castilleja",2.26895215406367,13,0.884599201720377
2024,"7/9/24","Deer Creek 2",67,54,"Control",1.71197402668277,10,0.743500872950017
2024,"7/9/24","Deer Creek 2",68,55,"Castilleja",2.24517158941152,11,0.936309277090061
2024,"7/9/24","Deer Creek 2",68,56,"Control",1.56685575655221,11,0.653429603171815
2024,"7/9/24","Deer Creek 2",69,57,"Castilleja",1.5866263658938,11,0.661674587665451
2024,"7/9/24","Deer Creek 2",69,58,"Control",1.85368574258214,11,0.77304699817806
2024,"7/9/24","Deer Creek 2",70,59,"Castilleja",1.61115781734392,9,0.733269522816455
2024,"7/9/24","Deer Creek 2",70,60,"Control",1.8288411561742,8,0.879486688862052
2024,"7/12/24","Deer Creek 2",71,61,"Castilleja",1.93002085843359,9,0.878390346777129
2024,"7/12/24","Deer Creek 2",71,62,"Control",1.49417513828931,5,0.928383211769586
2024,"7/12/24","Deer Creek 2",72,63,"Castilleja",2.55523122133786,15,0.943568631149395
2024,"7/12/24","Deer Creek 2",72,64,"Control",2.31109788621271,12,0.9300542080363
2024,"7/12/24","Deer Creek 2",73,65,"Castilleja",2.21773400451178,11,0.924866915444417
2024,"7/12/24","Deer Creek 2",73,66,"Control",1.19881818782478,6,0.669073169927918
2024,"7/12/24","Deer Creek 2",74,67,"Castilleja",2.32924352180188,13,0.908105072338375
2024,"7/12/24","Deer Creek 2",74,68,"Control",1.75772266767877,9,0.799974060826192
2024,"7/12/24","Deer Creek 2",75,69,"Castilleja",2.02939560150614,11,0.846323700841953
2024,"7/12/24","Deer Creek 2",75,70,"Control",1.77563948372335,9,0.808128355216209
2024,"7/12/24","Deer Creek 2",76,71,"Castilleja",2.28147802618442,14,0.864504912637512
2024,"7/12/24","Deer Creek 2",76,72,"Control",1.80643697164308,8,0.868712553555985
2024,"7/12/24","Deer Creek 2",77,73,"Castilleja",2.53677951374909,15,0.936754980656041
2024,"7/12/24","Deer Creek 2",77,74,"Control",2.09153775608665,10,0.908343306160741
2024,"7/12/24","Deer Creek 2",78,75,"Castilleja",2.78862906327528,18,0.964799443413141
2024,"7/12/24","Deer Creek 2",78,76,"Control",2.15608784612925,11,0.899158470592035
2024,"7/12/24","Deer Creek 2",79,77,"Castilleja",2.44242740688372,16,0.880919476910608
2024,"7/12/24","Deer Creek 2",79,78,"Control",2.42145093904161,16,0.873353815377813
2024,"7/12/24","Deer Creek 2",80,79,"Castilleja",2.26069272918843,14,0.856628881767418
2024,"7/12/24","Deer Creek 2",80,80,"Control",1.24464458897045,9,0.566462164044868
2024,"7/16/24","Johnson Hill",81,81,"Castilleja",1.63646800627623,7,0.840978195766483
2024,"7/16/24","Johnson Hill",81,82,"Control",2.04755929604475,9,0.931884395052181
2024,"7/16/24","Johnson Hill",82,83,"Castilleja",2.25810804096198,12,0.908729525575792
2024,"7/16/24","Johnson Hill",82,84,"Control",2.14196333177366,11,0.893268090592614
2024,"7/16/24","Johnson Hill",83,85,"Castilleja",2.47635401983067,13,0.965459225394398
2024,"7/16/24","Johnson Hill",83,86,"Control",2.37781161525777,12,0.956901787622739
2024,"7/16/24","Johnson Hill",84,87,"Castilleja",2.42040044932144,13,0.943644537183709
2024,"7/16/24","Johnson Hill",84,88,"Control",2.1814923308477,11,0.909752963607068
2024,"7/16/24","Johnson Hill",85,89,"Castilleja",2.17189401103414,11,0.905750153341568
2024,"7/16/24","Johnson Hill",85,90,"Control",1.90787908127342,9,0.868313189717919
2024,"7/16/24","Johnson Hill",86,91,"Castilleja",1.56256146034552,8,0.751433223308232
2024,"7/16/24","Johnson Hill",86,92,"Control",2.06075891838784,10,0.894976226788751
2024,"7/16/24","Johnson Hill",87,93,"Castilleja",1.77373907298281,10,0.770325091732625
2024,"7/16/24","Johnson Hill",87,94,"Control",2.38194113927085,13,0.928650358082778
2024,"7/16/24","Johnson Hill",88,95,"Castilleja",2.03971255591359,10,0.885835907702051
2024,"7/16/24","Johnson Hill",88,96,"Control",2.06521162570945,9,0.93991831650326
2024,"7/16/24","Johnson Hill",89,97,"Castilleja",2.2513025248503,11,0.938866075757762
2024,"7/16/24","Johnson Hill",89,98,"Control",2.2523542313692,11,0.939304671442417
2024,"7/16/24","Johnson Hill",90,99,"Castilleja",2.05070572645575,9,0.933316397244152
2024,"7/16/24","Johnson Hill",90,100,"Control",2.01403552370927,9,0.91662706875005
2024,"7/17/24","Johnson Hill",91,101,"Castilleja",2.2793516882558,13,0.888653681065897
2024,"7/17/24","Johnson Hill",91,102,"Control",1.80901028426687,7,0.929647386414574
2024,"7/17/24","Johnson Hill",92,103,"Castilleja",2.1182723177414,11,0.883388170355475
2024,"7/17/24","Johnson Hill",92,104,"Control",2.02622962299529,8,0.974410476265874
2024,"7/17/24","Johnson Hill",93,105,"Castilleja",2.16432384308836,12,0.870987987928243
2024,"7/17/24","Johnson Hill",93,106,"Control",2.17116769862911,12,0.873742158005951
2024,"7/17/24","Johnson Hill",94,107,"Castilleja",2.19477361815183,12,0.883241878860551
2024,"7/17/24","Johnson Hill",94,108,"Control",2.25751728345271,13,0.880141074475996
2024,"7/17/24","Johnson Hill",95,109,"Castilleja",2.29212967939264,12,0.922420840069863
2024,"7/17/24","Johnson Hill",95,110,"Control",2.02817459413814,12,0.816197499536319
2024,"7/17/24","Johnson Hill",96,111,"Castilleja",2.3496983072566,14,0.890355158597163
2024,"7/17/24","Johnson Hill",96,112,"Control",2.14207154665004,11,0.8933132197013
2024,"7/17/24","Johnson Hill",97,113,"Castilleja",1.93752563213094,10,0.841456690580575
2024,"7/17/24","Johnson Hill",97,114,"Control",1.90804942024092,9,0.868390714322941
2024,"7/17/24","Johnson Hill",98,115,"Castilleja",2.08216424587906,10,0.90427244240152
2024,"7/17/24","Johnson Hill",98,116,"Control",1.80437161915285,10,0.783628637500916
2024,"7/17/24","Johnson Hill",99,117,"Castilleja",2.24792773074914,10,0.976262609181652
2024,"7/17/24","Johnson Hill",99,118,"Control",1.97488503992004,9,0.898808915706863
2024,"7/17/24","Johnson Hill",100,119,"Castilleja",2.05671346143301,11,0.857716133295848
2024,"7/17/24","Johnson Hill",100,120,"Control",1.8367753995163,9,0.835952509571459
